family,src,target,w,h,L,p_H1,p_H2,slope_H1,slope_H2,t_H1,t_H2,found,rep
外部需求 → 日本,us_ord_comp,ガラス・土石製品,1,1,6,0.8428,0.4408,-0.014,0.1513,-0.1983,0.7708,False,False
外部需求 → 日本,us_ord_comp,ガラス・土石製品,1,3,0,0.4259,0.6275,-0.0659,-0.098,-0.7963,-0.4853,False,False
外部需求 → 日本,us_ord_comp,ガラス・土石製品,1,3,3,0.925,0.3506,-0.008,-0.2413,-0.0941,-0.9335,False,False
外部需求 → 日本,us_ord_comp,ガラス・土石製品,1,3,6,0.0304,0.3139,0.2105,0.2905,2.1651,1.007,False,False
外部需求 → 日本,us_ord_comp,ガラス・土石製品,1,6,0,0.3734,0.1667,-0.0795,-0.3487,-0.8901,-1.3829,False,False
外部需求 → 日本,us_ord_comp,ガラス・土石製品,1,6,3,0.0307,0.7551,0.1926,0.0884,2.1614,0.3119,False,False
外部需求 → 日本,us_ord_comp,ガラス・土石製品,1,6,6,0.2557,0.6329,0.0926,0.148,1.1367,0.4777,False,False
外部需求 → 日本,us_ord_comp,ガラス・土石製品,3,1,0,0.2855,0.8548,-0.0598,-0.0217,-1.068,-0.183,False,False
外部需求 → 日本,us_ord_comp,ガラス・土石製品,3,1,3,0.9854,0.4409,0.0009,-0.0881,0.0183,-0.7706,False,False
外部需求 → 日本,us_ord_comp,ガラス・土石製品,3,1,6,0.0008,0.6673,0.1714,0.0548,3.3543,0.4298,True,False
外部需求 → 日本,us_ord_comp,ガラス・土石製品,3,3,0,0.2785,0.3399,-0.1264,-0.1909,-1.0837,-0.9543,False,False
外部需求 → 日本,us_ord_comp,ガラス・土石製品,3,3,3,0.4615,0.4883,-0.0926,-0.1238,-0.7364,-0.6931,False,False
外部需求 → 日本,us_ord_comp,ガラス・土石製品,3,3,6,0.0026,0.7825,0.3132,0.0748,3.0108,0.2761,True,False
外部需求 → 日本,us_ord_comp,ガラス・土石製品,3,6,0,0.1261,0.292,-0.2203,-0.3308,-1.5297,-1.0537,False,False
外部需求 → 日本,us_ord_comp,ガラス・土石製品,3,6,3,0.2502,0.9559,0.2107,0.0152,1.1499,0.0553,False,False
外部需求 → 日本,us_ord_comp,ガラス・土石製品,3,6,6,0.2691,0.5311,0.148,-0.1405,1.1052,-0.6264,False,False
外部需求 → 日本,us_ord_comp,ガラス・土石製品,6,1,0,0.4013,0.5602,-0.0337,-0.0524,-0.8392,-0.5826,False,False
外部需求 → 日本,us_ord_comp,ガラス・土石製品,6,1,3,0.0302,0.8764,0.1037,-0.0115,2.1672,-0.1555,False,False
外部需求 → 日本,us_ord_comp,ガラス・土石製品,6,1,6,0.181,0.9133,0.0487,-0.0095,1.3375,-0.1089,False,False
外部需求 → 日本,us_ord_comp,ガラス・土石製品,6,3,0,0.0727,0.3945,-0.1424,-0.1729,-1.7948,-0.8514,False,False
外部需求 → 日本,us_ord_comp,ガラス・土石製品,6,3,3,0.2002,0.8887,0.1305,-0.0245,1.2811,-0.14,False,False
外部需求 → 日本,us_ord_comp,ガラス・土石製品,6,3,6,0.3579,0.5909,0.0837,-0.0888,0.9194,-0.5375,False,False
外部需求 → 日本,us_ord_comp,ガラス・土石製品,6,6,0,0.9098,0.464,-0.0165,-0.1885,-0.1133,-0.7323,False,False
外部需求 → 日本,us_ord_comp,ガラス・土石製品,6,6,3,0.1952,0.7238,0.2053,-0.0821,1.2953,-0.3534,False,False
外部需求 → 日本,us_ord_comp,ガラス・土石製品,6,6,6,0.6449,0.626,-0.0685,-0.1292,-0.4609,-0.4873,False,False
外部需求 → 日本,us_ord_comp,ゴム製品,1,1,0,0.7722,0.0803,-0.0338,0.387,-0.2895,1.7489,False,False
外部需求 → 日本,us_ord_comp,ゴム製品,1,1,3,0.5834,0.9693,0.0598,-0.01,0.5485,-0.0385,False,False
外部需求 → 日本,us_ord_comp,ゴム製品,1,1,6,0.8646,0.6272,-0.0223,-0.1112,-0.1706,-0.4857,False,False
外部需求 → 日本,us_ord_comp,ゴム製品,1,3,0,0.7548,0.253,-0.0502,0.4017,-0.3123,1.1432,False,False
外部需求 → 日本,us_ord_comp,ゴム製品,1,3,3,0.5724,0.1784,0.0859,0.5103,0.5645,1.3457,False,False
外部需求 → 日本,us_ord_comp,ゴム製品,1,3,6,0.4404,0.1572,0.1201,-0.4232,0.7716,-1.4144,False,False
外部需求 → 日本,us_ord_comp,ゴム製品,1,6,0,0.7799,0.0974,0.0424,0.8261,0.2795,1.6578,False,False
外部需求 → 日本,us_ord_comp,ゴム製品,1,6,3,0.278,0.8496,0.2161,-0.0931,1.0848,-0.1896,False,False
外部需求 → 日本,us_ord_comp,ゴム製品,1,6,6,0.2094,0.3821,0.1703,-0.3297,1.2552,-0.874,False,False
外部需求 → 日本,us_ord_comp,ゴム製品,3,1,0,0.6515,0.5723,-0.0449,0.0837,-0.4517,0.5647,False,False
外部需求 → 日本,us_ord_comp,ゴム製品,3,1,3,0.4422,0.1474,0.0781,0.2023,0.7686,1.4489,False,False
外部需求 → 日本,us_ord_comp,ゴム製品,3,1,6,0.3702,0.3628,0.1022,-0.1325,0.8961,-0.9101,False,False
外部需求 → 日本,us_ord_comp,ゴム製品,3,3,0,0.8585,0.909,0.0319,0.0419,0.1783,0.1143,False,False
外部需求 → 日本,us_ord_comp,ゴム製品,3,3,3,0.8945,0.2279,0.0254,0.4632,0.1326,1.2059,False,False
外部需求 → 日本,us_ord_comp,ゴム製品,3,3,6,0.0107,0.1065,0.3844,-0.4063,2.5524,-1.6142,False,False
外部需求 → 日本,us_ord_comp,ゴム製品,3,6,0,0.7947,0.5296,0.0671,0.3681,0.2602,0.6286,False,False
外部需求 → 日本,us_ord_comp,ゴム製品,3,6,3,0.1618,0.9489,0.396,-0.0349,1.399,-0.0641,False,False
外部需求 → 日本,us_ord_comp,ゴム製品,3,6,6,0.0087,0.9629,0.5081,0.0182,2.6247,0.0465,False,False
外部需求 → 日本,us_ord_comp,ゴム製品,6,1,0,0.866,0.0732,0.012,0.1565,0.1687,1.7916,False,False
外部需求 → 日本,us_ord_comp,ゴム製品,6,1,3,0.2325,0.5611,0.1135,0.0702,1.1938,0.5813,False,False
外部需求 → 日本,us_ord_comp,ゴム製品,6,1,6,0.3285,0.39,0.0673,-0.0776,0.9772,-0.8596,False,False
外部需求 → 日本,us_ord_comp,ゴム製品,6,3,0,0.817,0.3556,0.0326,0.259,0.2314,0.9237,False,False
外部需求 → 日本,us_ord_comp,ゴム製品,6,3,3,0.0878,0.7995,0.2513,0.0836,1.7071,0.254,False,False
外部需求 → 日本,us_ord_comp,ゴム製品,6,3,6,0.0035,0.9804,0.3032,0.0057,2.9235,0.0246,True,False
外部需求 → 日本,us_ord_comp,ゴム製品,6,6,0,0.249,0.6959,0.2814,0.2416,1.1528,0.3908,False,False
外部需求 → 日本,us_ord_comp,ゴム製品,6,6,3,0.004,0.9265,0.5442,0.0417,2.8755,0.0922,False,False
外部需求 → 日本,us_ord_comp,ゴム製品,6,6,6,0.0126,0.9549,0.353,0.0233,2.4949,0.0566,False,False
外部需求 → 日本,us_ord_comp,サービス業,1,1,0,0.8177,0.1321,0.0146,-0.2659,0.2305,-1.5057,False,False
外部需求 → 日本,us_ord_comp,サービス業,1,1,3,0.7541,0.3387,-0.0192,-0.1625,-0.3133,-0.9567,False,False
外部需求 → 日本,us_ord_comp,サービス業,1,1,6,0.5625,0.6385,-0.0334,0.0859,-0.5791,0.4698,False,False
外部需求 → 日本,us_ord_comp,サービス業,1,3,0,0.3034,0.3498,0.11,0.2587,1.0291,0.935,False,False
外部需求 → 日本,us_ord_comp,サービス業,1,3,3,0.7287,0.6156,-0.0299,-0.1309,-0.3468,-0.5021,False,False
外部需求 → 日本,us_ord_comp,サービス業,1,3,6,0.3117,0.6343,-0.0935,0.1324,-1.0116,0.4757,False,False
外部需求 → 日本,us_ord_comp,サービス業,1,6,0,0.3453,0.7892,0.0788,0.1013,0.9437,0.2674,False,False
外部需求 → 日本,us_ord_comp,サービス業,1,6,3,0.2382,0.7776,-0.1298,-0.1025,-1.1796,-0.2825,False,False
外部需求 → 日本,us_ord_comp,サービス業,1,6,6,0.4777,0.4407,-0.0686,0.2891,-0.71,0.7709,False,False
外部需求 → 日本,us_ord_comp,サービス業,3,1,0,0.0373,0.235,0.1145,0.1111,2.0828,1.1877,False,False
外部需求 → 日本,us_ord_comp,サービス業,3,1,3,0.6152,0.6867,-0.0269,-0.0439,-0.5027,-0.4033,False,False
外部需求 → 日本,us_ord_comp,サービス業,3,1,6,0.1414,0.6596,-0.0813,0.0453,-1.4706,0.4404,False,False
外部需求 → 日本,us_ord_comp,サービス業,3,3,0,0.0377,0.1852,0.2361,0.3102,2.078,1.3249,False,False
外部需求 → 日本,us_ord_comp,サービス業,3,3,3,0.4751,0.893,-0.0878,-0.0331,-0.7142,-0.1346,False,False
外部需求 → 日本,us_ord_comp,サービス業,3,3,6,0.2099,0.588,-0.1311,0.1213,-1.2537,0.5417,False,False
外部需求 → 日本,us_ord_comp,サービス業,3,6,0,0.2134,0.589,0.1494,0.2264,1.2444,0.5404,False,False
外部需求 → 日本,us_ord_comp,サービス業,3,6,3,0.2041,0.9365,-0.2226,-0.0273,-1.27,-0.0797,False,False
外部需求 → 日本,us_ord_comp,サービス業,3,6,6,0.5455,0.7321,-0.1065,0.1311,-0.6045,0.3423,False,False
外部需求 → 日本,us_ord_comp,サービス業,6,1,0,0.1561,0.6231,0.0541,0.0387,1.4183,0.4915,False,False
外部需求 → 日本,us_ord_comp,サービス業,6,1,3,0.2074,0.8452,-0.0646,-0.0189,-1.2606,-0.1952,False,False
外部需求 → 日本,us_ord_comp,サービス業,6,1,6,0.4415,0.2341,-0.0332,0.1033,-0.7697,1.19,False,False
外部需求 → 日本,us_ord_comp,サービス業,6,3,0,0.2453,0.4944,0.0953,0.1603,1.1618,0.6833,False,False
外部需求 → 日本,us_ord_comp,サービス業,6,3,3,0.2483,0.8293,-0.1331,0.0447,-1.1544,0.2156,False,False
外部需求 → 日本,us_ord_comp,サービス業,6,3,6,0.5644,0.71,-0.061,0.084,-0.5764,0.3718,False,False
外部需求 → 日本,us_ord_comp,サービス業,6,6,0,0.7958,0.7827,-0.0386,0.1118,-0.2587,0.2758,False,False
外部需求 → 日本,us_ord_comp,サービス業,6,6,3,0.3205,0.8487,-0.1983,0.0672,-0.9935,0.1908,False,False
外部需求 → 日本,us_ord_comp,サービス業,6,6,6,0.7313,0.587,-0.0532,-0.234,-0.3434,-0.5432,False,False
外部需求 → 日本,us_ord_comp,パルプ・紙,1,1,0,0.7534,0.001,-0.0391,0.8283,-0.3142,3.2891,False,False
外部需求 → 日本,us_ord_comp,パルプ・紙,1,1,3,0.0646,0.3606,-0.2385,0.2241,-1.848,0.9142,False,False
外部需求 → 日本,us_ord_comp,パルプ・紙,1,1,6,0.3211,0.6963,-0.1021,0.091,-0.9922,0.3903,False,False
外部需求 → 日本,us_ord_comp,パルプ・紙,1,3,0,0.4643,0.1846,0.1005,0.4683,0.7317,1.3266,False,False
外部需求 → 日本,us_ord_comp,パルプ・紙,1,3,3,0.7732,0.5192,0.0407,0.1951,0.2882,0.6445,False,False
外部需求 → 日本,us_ord_comp,パルプ・紙,1,3,6,0.9451,0.3915,0.0116,-0.3094,0.0688,-0.8569,False,False
外部需求 → 日本,us_ord_comp,パルプ・紙,1,6,0,0.2918,0.0727,0.1675,0.7629,1.0542,1.7947,False,False
外部需求 → 日本,us_ord_comp,パルプ・紙,1,6,3,0.6669,0.607,0.0775,-0.1912,0.4304,-0.5143,False,False
外部需求 → 日本,us_ord_comp,パルプ・紙,1,6,6,0.409,0.7625,0.1162,0.1397,0.8256,0.3022,False,False
外部需求 → 日本,us_ord_comp,パルプ・紙,3,1,0,0.2933,0.1587,0.1039,0.1934,1.0508,1.4094,False,False
外部需求 → 日本,us_ord_comp,パルプ・紙,3,1,3,0.8101,0.5483,0.0283,0.0699,0.2403,0.6002,False,False
外部需求 → 日本,us_ord_comp,パルプ・紙,3,1,6,0.9948,0.3785,-0.0009,-0.1269,-0.0065,-0.8806,False,False
外部需求 → 日本,us_ord_comp,パルプ・紙,3,3,0,0.7475,0.8473,-0.0814,0.0608,-0.3219,0.1925,False,False
外部需求 → 日本,us_ord_comp,パルプ・紙,3,3,3,0.2065,0.901,0.3134,-0.0302,1.2631,-0.1244,False,False
外部需求 → 日本,us_ord_comp,パルプ・紙,3,3,6,0.2521,0.5507,0.2272,-0.1999,1.1452,-0.5967,False,False
外部需求 → 日本,us_ord_comp,パルプ・紙,3,6,0,0.5276,0.8906,0.1995,0.0613,0.6317,0.1375,False,False
外部需求 → 日本,us_ord_comp,パルプ・紙,3,6,3,0.1587,0.3431,0.5225,-0.3236,1.4095,-0.9482,False,False
外部需求 → 日本,us_ord_comp,パルプ・紙,3,6,6,0.1259,0.9387,0.3333,0.0313,1.5305,0.077,False,False
外部需求 → 日本,us_ord_comp,パルプ・紙,6,1,0,0.2445,0.1129,0.09,0.1542,1.1637,1.5851,False,False
外部需求 → 日本,us_ord_comp,パルプ・紙,6,1,3,0.8284,0.8804,0.02,-0.0156,0.2167,-0.1505,False,False
外部需求 → 日本,us_ord_comp,パルプ・紙,6,1,6,0.5001,0.9301,0.0566,0.0113,0.6743,0.0877,False,False
外部需求 → 日本,us_ord_comp,パルプ・紙,6,3,0,0.4473,0.9654,0.151,0.0106,0.7599,0.0434,False,False
外部需求 → 日本,us_ord_comp,パルプ・紙,6,3,3,0.1112,0.6064,0.3339,-0.1283,1.5926,-0.5153,False,False
外部需求 → 日本,us_ord_comp,パルプ・紙,6,3,6,0.1164,0.839,0.1873,0.0529,1.5699,0.2031,False,False
外部需求 → 日本,us_ord_comp,パルプ・紙,6,6,0,0.1532,0.6851,0.4544,-0.1573,1.4282,-0.4055,False,False
外部需求 → 日本,us_ord_comp,パルプ・紙,6,6,3,0.0293,0.7036,0.5265,-0.1663,2.1797,-0.3805,False,False
外部需求 → 日本,us_ord_comp,パルプ・紙,6,6,6,0.4835,0.1195,0.1334,0.4077,0.7007,1.5569,False,False
外部需求 → 日本,us_ord_comp,不動産業,1,1,0,0.0666,0.426,-0.1889,0.1534,-1.8345,0.796,False,False
外部需求 → 日本,us_ord_comp,不動産業,1,1,3,0.9808,0.7232,-0.0029,0.065,-0.024,0.3542,False,False
外部需求 → 日本,us_ord_comp,不動産業,1,1,6,0.7391,0.4043,-0.0322,-0.1269,-0.3331,-0.834,False,False
外部需求 → 日本,us_ord_comp,不動産業,1,3,0,0.2199,0.4378,-0.2473,0.2296,-1.2269,0.776,False,False
外部需求 → 日本,us_ord_comp,不動産業,1,3,3,0.6716,0.0975,-0.0815,0.3858,-0.4239,1.657,False,False
外部需求 → 日本,us_ord_comp,不動産業,1,3,6,0.1518,0.3726,-0.239,0.2065,-1.4333,0.8915,False,False
外部需求 → 日本,us_ord_comp,不動産業,1,6,0,0.0893,0.0206,-0.3327,0.7985,-1.6992,2.3145,False,False
外部需求 → 日本,us_ord_comp,不動産業,1,6,3,0.1282,0.019,-0.339,0.7069,-1.5213,2.3446,False,False
外部需求 → 日本,us_ord_comp,不動産業,1,6,6,0.471,0.6475,-0.1058,-0.1428,-0.7209,-0.4572,False,False
外部需求 → 日本,us_ord_comp,不動産業,3,1,0,0.1545,0.5757,-0.1898,0.0625,-1.4237,0.5596,False,False
外部需求 → 日本,us_ord_comp,不動産業,3,1,3,0.4385,0.2712,-0.0846,0.1105,-0.7747,1.1003,False,False
外部需求 → 日本,us_ord_comp,不動産業,3,1,6,0.0681,0.6195,-0.2054,0.05,-1.8246,0.4966,False,False
外部需求 → 日本,us_ord_comp,不動産業,3,3,0,0.3521,0.5446,-0.2845,0.1785,-0.9306,0.6059,False,False
外部需求 → 日本,us_ord_comp,不動産業,3,3,3,0.1232,0.1255,-0.384,0.3514,-1.5414,1.5321,False,False
外部需求 → 日本,us_ord_comp,不動産業,3,3,6,0.5414,0.828,-0.1256,-0.04,-0.6106,-0.2172,False,False
外部需求 → 日本,us_ord_comp,不動産業,3,6,0,0.094,0.0863,-0.642,0.6965,-1.6746,1.7154,False,False
外部需求 → 日本,us_ord_comp,不動産業,3,6,3,0.1115,0.1202,-0.5445,0.3669,-1.5916,1.5538,False,False
外部需求 → 日本,us_ord_comp,不動産業,3,6,6,0.9089,0.4622,-0.0297,-0.2282,-0.1145,-0.7352,False,False
外部需求 → 日本,us_ord_comp,不動産業,6,1,0,0.0401,0.3652,-0.1666,0.0979,-2.053,0.9056,False,False
外部需求 → 日本,us_ord_comp,不動産業,6,1,3,0.084,0.1681,-0.1766,0.1069,-1.7278,1.3783,False,False
外部需求 → 日本,us_ord_comp,不動産業,6,1,6,0.4449,0.7121,-0.0581,-0.0265,-0.7639,-0.369,False,False
外部需求 → 日本,us_ord_comp,不動産業,6,3,0,0.0231,0.2335,-0.3904,0.3216,-2.2724,1.1915,False,False
外部需求 → 日本,us_ord_comp,不動産業,6,3,3,0.1651,0.248,-0.2992,0.1763,-1.388,1.1553,False,False
外部需求 → 日本,us_ord_comp,不動産業,6,3,6,0.9535,0.4927,0.0085,-0.1376,0.0583,-0.686,False,False
外部需求 → 日本,us_ord_comp,不動産業,6,6,0,0.0386,0.0226,-0.6944,0.6711,-2.0687,2.2802,False,False
外部需求 → 日本,us_ord_comp,不動産業,6,6,3,0.3051,0.7913,-0.3347,0.0723,-1.0256,0.2646,False,False
外部需求 → 日本,us_ord_comp,不動産業,6,6,6,0.9744,0.2076,-0.0071,-0.3649,-0.0321,-1.2602,False,False
外部需求 → 日本,us_ord_comp,保険業,1,1,0,0.5284,0.6074,-0.0729,0.1305,-0.6305,0.5138,False,False
外部需求 → 日本,us_ord_comp,保険業,1,1,3,0.2432,0.7948,0.1274,0.0772,1.167,0.26,False,False
外部需求 → 日本,us_ord_comp,保険業,1,1,6,0.0211,0.021,0.2029,-0.5432,2.307,-2.3083,False,False
外部需求 → 日本,us_ord_comp,保険業,1,3,0,0.0216,0.7306,-0.2407,0.0993,-2.2971,0.3443,False,False
外部需求 → 日本,us_ord_comp,保険業,1,3,3,0.4473,0.0299,0.0879,0.6727,0.7599,2.1712,False,False
外部需求 → 日本,us_ord_comp,保険業,1,3,6,0.4979,0.5123,-0.081,-0.2416,-0.6777,-0.6552,False,False
外部需求 → 日本,us_ord_comp,保険業,1,6,0,0.2214,0.0708,-0.141,0.7168,-1.2228,1.8066,False,False
外部需求 → 日本,us_ord_comp,保険業,1,6,3,0.9254,0.3154,0.0146,0.4024,0.0937,1.0041,False,False
外部需求 → 日本,us_ord_comp,保険業,1,6,6,0.7242,0.6392,0.0532,-0.1843,0.3528,-0.4688,False,False
外部需求 → 日本,us_ord_comp,保険業,3,1,0,0.003,0.9567,-0.2156,-0.0067,-2.9696,-0.0543,True,False
外部需求 → 日本,us_ord_comp,保険業,3,1,3,0.3543,0.169,0.0967,0.1867,0.9263,1.3754,False,False
外部需求 → 日本,us_ord_comp,保険業,3,1,6,0.3877,0.2734,-0.072,-0.1472,-0.8637,-1.0952,False,False
外部需求 → 日本,us_ord_comp,保険業,3,3,0,0.3176,0.7137,-0.1968,0.084,-0.9993,0.3668,False,False
外部需求 → 日本,us_ord_comp,保険業,3,3,3,0.0427,0.6356,0.3375,0.1035,2.0266,0.4739,False,False
外部需求 → 日本,us_ord_comp,保険業,3,3,6,0.6287,0.501,-0.0841,0.1541,-0.4835,0.6729,False,False
外部需求 → 日本,us_ord_comp,保険業,3,6,0,0.6015,0.4659,0.1631,0.2258,0.5222,0.7292,False,False
外部需求 → 日本,us_ord_comp,保険業,3,6,3,0.3457,0.5323,0.2746,0.236,0.9429,0.6246,False,False
外部需求 → 日本,us_ord_comp,保険業,3,6,6,0.6874,0.2684,0.0976,0.3257,0.4023,1.1069,False,False
外部需求 → 日本,us_ord_comp,保険業,6,1,0,0.3009,0.2611,-0.0814,0.1066,-1.0345,1.1239,False,False
外部需求 → 日本,us_ord_comp,保険業,6,1,3,0.978,0.3439,-0.0023,0.0755,-0.0275,0.9464,False,False
外部需求 → 日本,us_ord_comp,保険業,6,1,6,0.8498,0.3999,0.0118,-0.0704,0.1894,-0.8419,False,False
外部需求 → 日本,us_ord_comp,保険業,6,3,0,0.6505,0.4238,0.0723,0.1238,0.453,0.7998,False,False
外部需求 → 日本,us_ord_comp,保険業,6,3,3,0.3531,0.4188,0.139,0.1775,0.9285,0.8085,False,False
外部需求 → 日本,us_ord_comp,保険業,6,3,6,0.6412,0.2281,0.0633,0.2194,0.466,1.2054,False,False
外部需求 → 日本,us_ord_comp,保険業,6,6,0,0.4463,0.3499,0.2375,0.3326,0.7615,0.9349,False,False
外部需求 → 日本,us_ord_comp,保険業,6,6,3,0.3931,0.2126,0.2147,0.3772,0.854,1.2464,False,False
外部需求 → 日本,us_ord_comp,保険業,6,6,6,0.2119,0.7436,0.2611,-0.1193,1.2485,-0.3271,False,False
外部需求 → 日本,us_ord_comp,化学,1,1,0,0.2179,0.1343,0.0342,0.1358,1.2322,1.4972,False,False
外部需求 → 日本,us_ord_comp,化学,1,1,3,0.955,0.2491,-0.0015,-0.1021,-0.0564,-1.1527,False,False
外部需求 → 日本,us_ord_comp,化学,1,1,6,0.8409,0.5937,-0.0057,0.0457,-0.2007,0.5336,False,False
外部需求 → 日本,us_ord_comp,化学,1,3,0,0.4366,0.9982,0.0292,0.0002,0.778,0.0022,False,False
外部需求 → 日本,us_ord_comp,化学,1,3,3,0.9534,0.0572,-0.0026,-0.2155,-0.0584,-1.9017,False,False
外部需求 → 日本,us_ord_comp,化学,1,3,6,0.1897,0.4686,0.0506,0.1006,1.3113,0.7248,False,False
外部需求 → 日本,us_ord_comp,化学,1,6,0,0.6238,0.05,0.0241,-0.2807,0.4905,-1.96,False,False
外部需求 → 日本,us_ord_comp,化学,1,6,3,0.4438,0.2321,0.0456,-0.1657,0.7659,-1.195,False,False
外部需求 → 日本,us_ord_comp,化学,1,6,6,0.9666,0.5654,0.0016,0.1007,0.0418,0.5748,False,False
外部需求 → 日本,us_ord_comp,化学,3,1,0,0.3518,0.5891,0.0241,-0.0271,0.9311,-0.5401,False,False
外部需求 → 日本,us_ord_comp,化学,3,1,3,0.8867,0.0329,-0.0043,-0.1001,-0.1425,-2.1337,False,False
外部需求 → 日本,us_ord_comp,化学,3,1,6,0.1082,0.6509,0.0443,0.0267,1.6065,0.4526,False,False
外部需求 → 日本,us_ord_comp,化学,3,3,0,0.6014,0.0907,0.025,-0.188,0.5224,-1.6915,False,False
外部需求 → 日本,us_ord_comp,化学,3,3,3,0.9945,0.1733,0.0005,-0.1351,0.0068,-1.3616,False,False
外部需求 → 日本,us_ord_comp,化学,3,3,6,0.4077,0.4666,0.0355,0.1024,0.828,0.728,False,False
外部需求 → 日本,us_ord_comp,化学,3,6,0,0.822,0.0273,0.024,-0.369,0.2249,-2.207,False,False
外部需求 → 日本,us_ord_comp,化学,3,6,3,0.7419,0.8215,0.0348,-0.0369,0.3294,-0.2257,False,False
外部需求 → 日本,us_ord_comp,化学,3,6,6,0.8569,0.8425,-0.0115,0.0242,-0.1803,0.1987,False,False
外部需求 → 日本,us_ord_comp,化学,6,1,0,0.5568,0.0836,0.0122,-0.0675,0.5876,-1.7299,False,False
外部需求 → 日本,us_ord_comp,化学,6,1,3,0.44,0.1944,0.0211,-0.0465,0.7721,-1.2977,False,False
外部需求 → 日本,us_ord_comp,化学,6,1,6,0.8799,0.9324,0.003,0.0039,0.1511,0.0848,False,False
外部需求 → 日本,us_ord_comp,化学,6,3,0,0.8055,0.0836,0.0144,-0.1977,0.2463,-1.7303,False,False
外部需求 → 日本,us_ord_comp,化学,6,3,3,0.8129,0.8612,0.016,-0.0182,0.2367,-0.1749,False,False
外部需求 → 日本,us_ord_comp,化学,6,3,6,0.7993,0.8987,-0.0099,0.0108,-0.2543,0.1273,False,False
外部需求 → 日本,us_ord_comp,化学,6,6,0,0.8171,0.1069,0.0289,-0.266,0.2312,-1.6124,False,False
外部需求 → 日本,us_ord_comp,化学,6,6,3,0.9579,0.9727,0.005,-0.0057,0.0528,-0.0342,False,False
外部需求 → 日本,us_ord_comp,化学,6,6,6,0.8289,0.8954,-0.0162,0.017,-0.2161,0.1315,False,False
外部需求 → 日本,us_ord_comp,医薬品,1,1,0,0.9849,0.6016,-0.0015,-0.0868,-0.0189,-0.5221,False,False
外部需求 → 日本,us_ord_comp,医薬品,1,1,3,0.7844,0.9252,0.0226,-0.0204,0.2736,-0.0939,False,False
外部需求 → 日本,us_ord_comp,医薬品,1,1,6,0.4015,0.9397,-0.0674,0.0181,-0.839,0.0756,False,False
外部需求 → 日本,us_ord_comp,医薬品,1,3,0,0.5438,0.3544,0.0732,-0.3248,0.6071,-0.9261,False,False
外部需求 → 日本,us_ord_comp,医薬品,1,3,3,0.7043,0.5078,-0.0382,-0.2462,-0.3795,-0.6622,False,False
外部需求 → 日本,us_ord_comp,医薬品,1,3,6,0.9613,0.498,-0.0056,0.2165,-0.0485,0.6776,False,False
外部需求 → 日本,us_ord_comp,医薬品,1,6,0,0.7358,0.5275,0.043,-0.3535,0.3374,-0.6319,False,False
外部需求 → 日本,us_ord_comp,医薬品,1,6,3,0.6822,0.6722,-0.0414,0.1983,-0.4094,0.4231,False,False
外部需求 → 日本,us_ord_comp,医薬品,1,6,6,0.6498,0.2289,0.0589,0.5454,0.454,1.2031,False,False
外部需求 → 日本,us_ord_comp,医薬品,3,1,0,0.3686,0.444,0.0801,-0.0978,0.8992,-0.7654,False,False
外部需求 → 日本,us_ord_comp,医薬品,3,1,3,0.6828,0.524,-0.0267,-0.0882,-0.4086,-0.6372,False,False
外部需求 → 日本,us_ord_comp,医薬品,3,1,6,0.8325,0.3361,-0.0156,0.1268,-0.2115,0.962,False,False
外部需求 → 日本,us_ord_comp,医薬品,3,3,0,0.3182,0.2442,0.1777,-0.3727,0.9981,-1.1646,False,False
外部需求 → 日本,us_ord_comp,医薬品,3,3,3,0.59,0.4778,-0.0751,-0.1974,-0.5388,-0.7099,False,False
外部需求 → 日本,us_ord_comp,医薬品,3,3,6,0.6908,0.0231,0.0592,0.4184,0.3977,2.2719,False,False
外部需求 → 日本,us_ord_comp,医薬品,3,6,0,0.5219,0.4467,0.1066,-0.3879,0.6405,-0.7609,False,False
外部需求 → 日本,us_ord_comp,医薬品,3,6,3,0.9812,0.2455,-0.0046,0.337,-0.0235,1.1614,False,False
外部需求 → 日本,us_ord_comp,医薬品,3,6,6,0.4738,0.1229,0.1499,0.6371,0.7162,1.5427,False,False
外部需求 → 日本,us_ord_comp,医薬品,6,1,0,0.5915,0.2291,0.0288,-0.1125,0.5367,-1.2027,False,False
外部需求 → 日本,us_ord_comp,医薬品,6,1,3,0.646,0.9541,-0.0232,0.0066,-0.4593,0.0575,False,False
外部需求 → 日本,us_ord_comp,医薬品,6,1,6,0.5496,0.0316,0.0368,0.1722,0.5984,2.149,False,False
外部需求 → 日本,us_ord_comp,医薬品,6,3,0,0.4909,0.2341,0.0755,-0.3482,0.6889,-1.1899,False,False
外部需求 → 日本,us_ord_comp,医薬品,6,3,3,0.909,0.5016,-0.0133,0.1375,-0.1143,0.6719,False,False
外部需求 → 日本,us_ord_comp,医薬品,6,3,6,0.4,0.076,0.1008,0.4179,0.8417,1.7745,False,False
外部需求 → 日本,us_ord_comp,医薬品,6,6,0,0.6943,0.886,0.0721,-0.0622,0.393,-0.1434,False,False
外部需求 → 日本,us_ord_comp,医薬品,6,6,3,0.6289,0.0195,0.0946,0.6435,0.4832,2.336,False,False
外部需求 → 日本,us_ord_comp,医薬品,6,6,6,0.2615,0.1688,0.2046,0.6941,1.1229,1.3761,False,False
